"transaction_id","customer_id","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","is_fraud"
"MLTXN-001879","CUST-ML-0001","2235","UPI","Mobile","IN","IN","0","232","12","3100","false","0"
"MLTXN-001880","CUST-ML-0513","6244","UPI","Desktop","IN","IN","1","578","20","5053","false","0"
"MLTXN-001881","CUST-ML-0575","3990","CARD","Mobile","SA","SA","0","139","5","1028","false","0"
"MLTXN-001882","CUST-ML-0154","4616","CARD","Desktop","SA","SA","0","20","5","1941","false","0"
"MLTXN-001883","CUST-ML-0139","2130","CARD","Desktop","AE","AE","0","546","24","1588","false","0"
"MLTXN-001884","CUST-ML-0441","1342","UPI","Mobile","IN","IN","0","595","15","925","false","0"
"MLTXN-001885","CUST-ML-0087","3346","NETBANKING","Mobile","DE","DE","0","1125","35","1134","false","1"
"MLTXN-001886","CUST-ML-0237","2672","CARD","Desktop","SG","SG","0","504","18","2746","false","1"
"MLTXN-001887","CUST-ML-0356","4679","UPI","Desktop","US","US","1","551","24","3000","false","1"
"MLTXN-001888","CUST-ML-0472","748","UPI","Desktop","IN","IN","0","1165","30","1102","false","0"
"MLTXN-001889","CUST-ML-0373","830","UPI","Mobile","IN","IN","1","908","27","856","false","1"
"MLTXN-001890","CUST-ML-0242","521","WALLET","Desktop","US","US","1","21","5","437","false","0"
"MLTXN-001891","CUST-ML-0511","1031","CARD","Tablet","IN","IN","0","416","18","1790","false","0"
"MLTXN-001892","CUST-ML-0519","5203","CARD","Desktop","CA","CA","1","69","7","1424","false","0"
"MLTXN-001893","CUST-ML-0059","5020","NETBANKING","Mobile","SA","SA","0","408","9","2991","false","0"
"MLTXN-001894","CUST-ML-0213","3773","CARD","Mobile","IN","IN","0","20","4","1298","false","0"
"MLTXN-001895","CUST-ML-0088","2608","UPI","Mobile","GB","IN","1","4","8","1554","false","0"
"MLTXN-001896","CUST-ML-0270","6627","UPI","Mobile","GB","GB","0","21","5","12468","false","0"
"MLTXN-001897","CUST-ML-0579","398","CARD","Desktop","IN","IN","1","11","3","895","false","0"
"MLTXN-001898","CUST-ML-0319","2503","WALLET","Mobile","DE","DE","0","209","10","4723","false","0"
"MLTXN-001899","CUST-ML-0474","539","UPI","Mobile","IN","IN","1","937","36","1848","false","0"
"MLTXN-001900","CUST-ML-0266","778","UPI","Mobile","IN","US","0","1342","27","1413","false","0"
"MLTXN-001901","CUST-ML-0547","1575","NETBANKING","Desktop","IN","GB","1","514","20","3173","false","0"
"MLTXN-001902","CUST-ML-0054","786","CARD","Desktop","AU","AU","0","359","12","997","false","0"
"MLTXN-001903","CUST-ML-0172","965","CARD","Mobile","SA","SA","0","21","2","893","false","1"
"MLTXN-001904","CUST-ML-0167","1067","CARD","Mobile","IN","IN","0","5","4","1030","false","0"
"MLTXN-001905","CUST-ML-0003","4534","NETBANKING","Mobile","AU","AU","0","21","3","5751","false","0"
"MLTXN-001906","CUST-ML-0147","2654","UPI","Mobile","IN","IN","0","14","3","2219","false","0"
"MLTXN-001907","CUST-ML-0279","3250","CARD","Mobile","SG","SG","1","19","3","3674","false","0"
"MLTXN-001908","CUST-ML-0537","2093","UPI","Desktop","IN","IN","2","327","10","3038","false","0"
"MLTXN-001909","CUST-ML-0218","2248","UPI","Mobile","GB","IN","0","136","4","5056","false","0"
"MLTXN-001910","CUST-ML-0506","661","BANK_TRANSFER","Mobile","IN","IN","0","17","2","743","false","0"
"MLTXN-001911","CUST-ML-0337","672","UPI","Mobile","IN","IN","6","21","6","624","false","1"
"MLTXN-001912","CUST-ML-0381","431","BANK_TRANSFER","Desktop","IN","IN","0","867","17","687","false","0"
"MLTXN-001913","CUST-ML-0150","1304","CARD","Mobile","IN","IN","0","1160","38","2590","false","0"
"MLTXN-001914","CUST-ML-0222","799","CARD","Mobile","IN","IN","1","109","10","1830","false","0"
"MLTXN-001915","CUST-ML-0136","2759","CARD","Desktop","IN","IN","1","847","13","2268","false","0"
"MLTXN-001916","CUST-ML-0460","542","CARD","Mobile","IN","IN","0","780","17","953","false","0"
"MLTXN-001917","CUST-ML-0280","925","UPI","Mobile","IN","IN","1","13","3","690","false","0"
"MLTXN-001918","CUST-ML-0365","484","CARD","Mobile","IN","IN","0","527","21","1339","false","0"
"MLTXN-001919","CUST-ML-0154","1805","UPI","Desktop","SA","SA","1","20","6","1833","false","1"
"MLTXN-001920","CUST-ML-0420","2939","UPI","Desktop","US","US","0","276","13","2227","false","0"
"MLTXN-001921","CUST-ML-0584","1156","CARD","Mobile","IN","IN","0","755","27","401","false","0"
"MLTXN-001922","CUST-ML-0515","1711","CARD","Mobile","IN","IN","0","529","7","1814","false","0"
"MLTXN-001923","CUST-ML-0499","1519","UPI","Mobile","IN","IN","1","189","11","3228","false","0"
"MLTXN-001924","CUST-ML-0593","3008","CARD","Mobile","IN","IN","0","723","32","2189","false","0"
"MLTXN-001925","CUST-ML-0018","14745","UPI","Mobile","AU","AU","1","344","9","12346","false","0"
"MLTXN-001926","CUST-ML-0431","1826","NETBANKING","Mobile","IN","IN","0","438","14","1721","false","0"
"MLTXN-001927","CUST-ML-0013","98","CARD","Mobile","CA","CA","0","418","15","267","false","0"
"MLTXN-001928","CUST-ML-0135","1818","WALLET","Mobile","IN","IN","0","329","12","1364","false","1"
"MLTXN-001929","CUST-ML-0578","3184","NETBANKING","Mobile","IN","IN","0","428","16","3688","false","0"
"MLTXN-001930","CUST-ML-0313","1157","UPI","Mobile","IN","IN","1","709","13","1058","false","0"
"MLTXN-001931","CUST-ML-0066","281","CARD","Desktop","IN","IN","1","216","12","611","false","1"
"MLTXN-001932","CUST-ML-0181","286","UPI","Mobile","IN","IN","1","318","13","744","false","0"
"MLTXN-001933","CUST-ML-0071","5774","WALLET","Desktop","IN","IN","1","21","8","2471","false","0"
"MLTXN-001934","CUST-ML-0188","2223","UPI","Mobile","IN","IN","0","21","7","2307","false","0"
"MLTXN-001935","CUST-ML-0186","17957","UPI","Tablet","IN","IN","0","8","5","10193","false","0"
"MLTXN-001936","CUST-ML-0405","12462","UPI","Mobile","AE","AE","0","450","14","5309","false","0"
"MLTXN-001937","CUST-ML-0334","405","WALLET","Desktop","IN","IN","0","462","13","485","false","0"
"MLTXN-001938","CUST-ML-0351","612","CARD","Mobile","US","US","3","794","14","598","false","0"
"MLTXN-001939","CUST-ML-0011","896","CARD","Mobile","US","US","5","584","24","2364","false","1"
"MLTXN-001940","CUST-ML-0196","1592","CARD","Mobile","IN","IN","1","423","15","5278","false","0"
"MLTXN-001941","CUST-ML-0373","4693","UPI","Mobile","IN","IN","2","908","28","1212","false","1"
"MLTXN-001942","CUST-ML-0355","5005","WALLET","Mobile","CA","CA","0","490","10","2832","false","0"
"MLTXN-001943","CUST-ML-0486","663","CARD","Mobile","SG","SG","0","230","5","1018","false","0"
"MLTXN-001944","CUST-ML-0325","8230","UPI","Desktop","IN","IN","0","769","23","10750","false","0"
"MLTXN-001945","CUST-ML-0097","1715","CARD","Mobile","SA","SA","0","639","11","1504","false","0"
"MLTXN-001946","CUST-ML-0053","2643","UPI","Desktop","IN","IN","2","1406","51","1974","false","0"
"MLTXN-001947","CUST-ML-0146","5986","NETBANKING","Desktop","SA","SA","0","296","10","6568","false","0"
"MLTXN-001948","CUST-ML-0490","819","CARD","Mobile","CA","CA","0","33","5","1583","false","0"
"MLTXN-001949","CUST-ML-0476","1423","CARD","Mobile","IN","IN","1","439","7","1288","false","1"
"MLTXN-001950","CUST-ML-0231","701","NETBANKING","Desktop","IN","IN","0","464","15","1367","false","0"
"MLTXN-001951","CUST-ML-0404","2648","NETBANKING","Desktop","SA","SA","0","15","6","2179","false","0"
"MLTXN-001952","CUST-ML-0150","4362","CARD","Mobile","IN","IN","0","1160","39","1487","false","0"
"MLTXN-001953","CUST-ML-0311","2194","UPI","Desktop","AE","AE","1","141","7","1676","false","0"
"MLTXN-001954","CUST-ML-0114","704","WALLET","Desktop","IN","IN","0","4","2","712","false","0"
"MLTXN-001955","CUST-ML-0109","917","NETBANKING","Mobile","IN","IN","0","889","26","999","false","0"
"MLTXN-001956","CUST-ML-0048","1279","UPI","Mobile","US","US","0","163","3","2822","false","0"
"MLTXN-001957","CUST-ML-0113","726","WALLET","Mobile","IN","IN","3","551","23","1352","false","1"
"MLTXN-001958","CUST-ML-0051","8318","UPI","Mobile","IN","IN","1","133","7","3947","false","0"
"MLTXN-001959","CUST-ML-0177","1433","WALLET","Tablet","US","US","6","244","9","1470","false","0"
"MLTXN-001960","CUST-ML-0360","21495","CARD","Mobile","IN","IN","0","21","2","4121","false","1"
"MLTXN-001961","CUST-ML-0174","1894","UPI","Mobile","IN","IN","0","18","3","1526","false","0"
"MLTXN-001962","CUST-ML-0516","667","CARD","Desktop","IN","IN","1","353","12","1331","false","0"
"MLTXN-001963","CUST-ML-0592","7982","NETBANKING","Desktop","CA","CA","0","860","35","3184","false","0"
"MLTXN-001964","CUST-ML-0002","513","WALLET","Mobile","IN","IN","0","520","14","700","false","0"
"MLTXN-001965","CUST-ML-0313","454","UPI","Mobile","IN","IN","0","709","14","927","false","0"
"MLTXN-001966","CUST-ML-0430","512","CARD","Mobile","US","SG","0","1402","19","1163","false","0"
"MLTXN-001967","CUST-ML-0510","6562","UPI","Desktop","CA","CA","0","551","16","894","false","0"
"MLTXN-001968","CUST-ML-0528","293","UPI","Mobile","IN","IN","2","594","21","481","false","0"
"MLTXN-001969","CUST-ML-0368","714","BANK_TRANSFER","Mobile","IN","IN","0","1041","32","1348","false","0"
"MLTXN-001970","CUST-ML-0088","1818","UPI","Mobile","IN","IN","0","4","9","1696","false","0"
"MLTXN-001971","CUST-ML-0395","1973","CARD","Mobile","AU","AU","0","20","4","1385","false","0"
"MLTXN-001972","CUST-ML-0403","933","CARD","Tablet","US","US","2","594","16","838","false","0"
"MLTXN-001973","CUST-ML-0136","1396","CARD","Desktop","IN","IN","1","847","14","2073","false","0"
"MLTXN-001974","CUST-ML-0113","3546","WALLET","Mobile","IN","IN","0","551","24","2127","false","0"
"MLTXN-001975","CUST-ML-0517","1155","CARD","Mobile","AU","AU","2","202","10","1398","false","1"
"MLTXN-001976","CUST-ML-0452","662","NETBANKING","Mobile","IN","IN","1","498","13","1102","false","0"
"MLTXN-001977","CUST-ML-0025","2510","CARD","Mobile","IN","IN","1","29","3","1116","false","0"
"MLTXN-001978","CUST-ML-0093","1795","UPI","Mobile","IN","IN","0","664","10","3277","false","1"
"MLTXN-001979","CUST-ML-0416","289","CARD","Mobile","US","US","0","655","16","321","false","1"
"MLTXN-001980","CUST-ML-0052","1069","UPI","Mobile","IN","IN","0","735","12","586","false","0"
"MLTXN-001981","CUST-ML-0220","1550","UPI","Mobile","AU","SG","0","475","10","779","false","0"
"MLTXN-001982","CUST-ML-0154","3119","WALLET","Desktop","SA","SA","0","20","7","2091","false","0"
"MLTXN-001983","CUST-ML-0184","7316","CARD","Mobile","IN","IN","3","18","3","4872","false","0"
"MLTXN-001984","CUST-ML-0177","3197","CARD","Tablet","US","US","2","244","10","1553","false","0"
"MLTXN-001985","CUST-ML-0553","1427","UPI","Mobile","CA","IN","1","18","1","1554","false","0"
"MLTXN-001986","CUST-ML-0051","1946","CARD","Mobile","IN","IN","1","133","8","4101","false","0"
"MLTXN-001987","CUST-ML-0147","510","UPI","Mobile","IN","IN","0","14","4","2000","false","1"
"MLTXN-001988","CUST-ML-0533","2523","CARD","Desktop","AE","AE","2","16","4","9437","false","0"
"MLTXN-001989","CUST-ML-0320","837","CARD","Desktop","IN","IN","0","379","15","685","false","0"
"MLTXN-001990","CUST-ML-0600","5310","UPI","Desktop","SG","SG","1","157","9","2977","false","0"
"MLTXN-001991","CUST-ML-0577","3435","CARD","Mobile","IN","IN","0","555","17","3275","false","0"
"MLTXN-001992","CUST-ML-0379","2374","UPI","Desktop","IN","IN","1","158","10","1698","false","0"
"MLTXN-001993","CUST-ML-0463","2822","UPI","Mobile","IN","IN","0","822","32","2165","false","0"
"MLTXN-001994","CUST-ML-0479","512","UPI","Desktop","US","AE","2","548","10","1380","false","0"
"MLTXN-001995","CUST-ML-0207","4601","NETBANKING","Mobile","IN","IN","2","10","1","3938","true","0"
"MLTXN-001996","CUST-ML-0566","4826","CARD","Mobile","SG","SG","0","717","15","4148","false","0"
"MLTXN-001997","CUST-ML-0558","4378","NETBANKING","Mobile","AU","AU","6","505","12","3066","false","0"
"MLTXN-001998","CUST-ML-0142","673","WALLET","Mobile","AU","AU","0","1084","21","865","false","0"
"MLTXN-001999","CUST-ML-0091","2734","UPI","Mobile","CA","CA","0","651","22","2854","false","0"
"MLTXN-002000","CUST-ML-0560","1497","UPI","Desktop","US","US","6","10","2","1095","false","0"
"MLTXN-002001","CUST-ML-0555","3427","UPI","Mobile","IN","IN","1","314","13","1532","false","0"
"MLTXN-002002","CUST-ML-0047","23907","CARD","Mobile","US","US","2","21","3","2223","false","0"
"MLTXN-002003","CUST-ML-0525","947","UPI","Desktop","US","US","1","776","14","1195","false","0"
"MLTXN-002004","CUST-ML-0278","2512","CARD","Mobile","US","US","0","534","19","2986","false","0"
"MLTXN-002005","CUST-ML-0326","924","UPI","Mobile","IN","IN","0","6","4","1287","false","1"
"MLTXN-002006","CUST-ML-0020","142","UPI","Mobile","AE","AE","0","279","11","174","false","0"
"MLTXN-002007","CUST-ML-0051","6640","UPI","Mobile","IN","IN","0","133","9","2735","false","0"
"MLTXN-002008","CUST-ML-0239","380","WALLET","Mobile","IN","IN","1","393","13","541","false","0"
"MLTXN-002009","CUST-ML-0545","1504","UPI","Mobile","IN","IN","2","220","9","646","false","0"
"MLTXN-002010","CUST-ML-0126","5094","UPI","Desktop","IN","IN","1","734","29","4744","false","0"
"MLTXN-002011","CUST-ML-0224","898","UPI","Desktop","GB","IN","2","227","7","1519","false","0"
"MLTXN-002012","CUST-ML-0108","2582","WALLET","Mobile","IN","IN","0","500","9","1829","false","0"
"MLTXN-002013","CUST-ML-0598","2172","CARD","Mobile","SG","SG","2","208","9","1246","false","0"
"MLTXN-002014","CUST-ML-0366","920","CARD","Mobile","IN","IN","0","860","17","1118","false","0"
"MLTXN-002015","CUST-ML-0409","1410","UPI","Mobile","IN","IN","0","191","7","804","false","0"
"MLTXN-002016","CUST-ML-0032","2984","CARD","Desktop","IN","IN","0","493","7","4565","false","0"
"MLTXN-002017","CUST-ML-0209","3045","UPI","Desktop","SG","IN","0","18","6","1514","false","0"
"MLTXN-002018","CUST-ML-0440","2277","NETBANKING","Mobile","SG","SG","0","204","8","1006","false","0"
"MLTXN-002019","CUST-ML-0574","1984","CARD","Mobile","IN","IN","0","352","7","1773","false","0"
"MLTXN-002020","CUST-ML-0160","2868","UPI","Mobile","US","US","0","412","10","3383","false","0"
"MLTXN-002021","CUST-ML-0181","349","UPI","Mobile","IN","IN","1","318","14","701","false","0"
"MLTXN-002022","CUST-ML-0585","3050","CARD","Mobile","IN","IN","0","547","13","1983","false","0"
"MLTXN-002023","CUST-ML-0113","1095","NETBANKING","Mobile","IN","IN","2","551","25","1849","false","0"
"MLTXN-002024","CUST-ML-0132","251","CARD","Mobile","CA","IN","0","609","19","1124","false","0"
"MLTXN-002025","CUST-ML-0225","2058","UPI","Mobile","IN","IN","0","1125","14","2494","false","1"
"MLTXN-002026","CUST-ML-0325","9623","UPI","Desktop","IN","IN","0","769","24","7452","false","0"
"MLTXN-002027","CUST-ML-0151","2673","BANK_TRANSFER","Mobile","IN","IN","0","868","23","2628","false","0"
"MLTXN-002028","CUST-ML-0153","1133","WALLET","Mobile","IN","IN","1","630","12","1160","false","0"
"MLTXN-002029","CUST-ML-0249","767","NETBANKING","Mobile","IN","IN","0","21","3","504","false","1"
"MLTXN-002030","CUST-ML-0563","819","UPI","Mobile","IN","IN","0","10","4","1808","false","0"
"MLTXN-002031","CUST-ML-0569","6379","UPI","Mobile","US","US","0","624","11","7024","false","0"
"MLTXN-002032","CUST-ML-0418","1774","UPI","Mobile","AE","AE","0","386","15","4467","false","0"
"MLTXN-002033","CUST-ML-0217","1223","UPI","Tablet","US","US","0","141","8","1013","false","0"
"MLTXN-002034","CUST-ML-0160","22592","CARD","Mobile","US","US","1","412","11","2423","false","0"
"MLTXN-002035","CUST-ML-0357","1730","UPI","Mobile","IN","IN","1","296","4","627","false","1"
"MLTXN-002036","CUST-ML-0420","5298","WALLET","Desktop","US","US","1","276","14","2910","false","0"
"MLTXN-002037","CUST-ML-0452","391","NETBANKING","Mobile","IN","IN","1","498","14","1110","false","0"
"MLTXN-002038","CUST-ML-0567","3291","CARD","Mobile","SG","SG","0","1004","26","1307","false","0"
"MLTXN-002039","CUST-ML-0480","1178","CARD","Mobile","US","US","0","119","5","1581","false","0"
"MLTXN-002040","CUST-ML-0569","22675","UPI","Desktop","US","US","0","624","12","6698","false","0"
"MLTXN-002041","CUST-ML-0392","605","NETBANKING","Mobile","US","IN","0","921","26","1651","false","0"
"MLTXN-002042","CUST-ML-0092","2701","UPI","Desktop","IN","IN","0","702","9","1139","false","0"
"MLTXN-002043","CUST-ML-0103","3910","UPI","Mobile","DE","DE","0","329","5","2342","false","0"
"MLTXN-002044","CUST-ML-0006","842","UPI","Mobile","IN","IN","0","204","9","387","false","0"
"MLTXN-002045","CUST-ML-0046","767","UPI","Mobile","IN","SG","1","146","7","1128","false","0"
"MLTXN-002046","CUST-ML-0338","847","BANK_TRANSFER","Desktop","GB","GB","1","632","24","670","false","0"
"MLTXN-002047","CUST-ML-0284","501","NETBANKING","Desktop","IN","US","0","913","14","566","false","0"
"MLTXN-002048","CUST-ML-0135","3445","CARD","Desktop","IN","IN","1","329","13","1357","false","0"
"MLTXN-002049","CUST-ML-0477","1882","NETBANKING","Mobile","IN","IN","0","412","13","1387","false","0"
"MLTXN-002050","CUST-ML-0230","3742","UPI","Desktop","IN","IN","0","470","11","1885","false","0"
"MLTXN-002051","CUST-ML-0456","1748","CARD","Mobile","IN","IN","0","351","18","1388","false","0"
"MLTXN-002052","CUST-ML-0426","21616","UPI","Mobile","US","US","0","403","16","4228","false","1"
"MLTXN-002053","CUST-ML-0369","386","UPI","Mobile","IN","IN","0","473","16","1146","false","0"
"MLTXN-002054","CUST-ML-0253","1067","CARD","Mobile","IN","IN","0","593","23","743","false","0"
"MLTXN-002055","CUST-ML-0121","1374","CARD","Mobile","IN","IN","0","21","3","2306","false","0"
"MLTXN-002056","CUST-ML-0259","889","UPI","Mobile","IN","IN","2","253","8","1102","false","0"
"MLTXN-002057","CUST-ML-0101","1959","CARD","Mobile","IN","IN","1","333","10","1458","false","0"
"MLTXN-002058","CUST-ML-0335","2010","UPI","Mobile","IN","IN","2","972","35","2034","false","0"
"MLTXN-002059","CUST-ML-0379","1642","UPI","Desktop","US","IN","0","158","11","1454","false","0"
"MLTXN-002060","CUST-ML-0142","1004","WALLET","Mobile","AU","AU","1","1084","22","674","false","0"
"MLTXN-002061","CUST-ML-0028","906","CARD","Desktop","IN","IN","0","858","27","2800","false","0"
"MLTXN-002062","CUST-ML-0355","2477","WALLET","Mobile","SG","CA","1","490","11","3726","false","0"
"MLTXN-002063","CUST-ML-0037","7443","NETBANKING","Tablet","IN","IN","1","121","7","2770","false","0"
"MLTXN-002064","CUST-ML-0042","1618","CARD","Mobile","CA","US","0","1097","34","3743","false","0"
"MLTXN-002065","CUST-ML-0390","294","UPI","Mobile","SG","SG","0","1098","22","1383","false","0"
"MLTXN-002066","CUST-ML-0210","368","CARD","Mobile","IN","IN","0","987","25","960","false","0"
"MLTXN-002067","CUST-ML-0332","493","UPI","Mobile","DE","DE","1","294","8","669","false","0"
"MLTXN-002068","CUST-ML-0322","3255","CARD","Mobile","IN","IN","0","18","6","3676","false","1"
"MLTXN-002069","CUST-ML-0392","1985","WALLET","Desktop","IN","IN","0","921","27","1397","false","1"
"MLTXN-002070","CUST-ML-0590","1528","UPI","Mobile","IN","IN","2","237","6","1812","false","0"
"MLTXN-002071","CUST-ML-0012","3329","CARD","Desktop","GB","IN","0","10","5","2480","false","0"
"MLTXN-002072","CUST-ML-0019","5158","UPI","Mobile","IN","IN","1","63","4","5019","false","1"
"MLTXN-002073","CUST-ML-0219","2529","UPI","Mobile","IN","IN","0","483","10","1774","false","1"
"MLTXN-002074","CUST-ML-0350","3161","NETBANKING","Mobile","AU","AU","0","1028","14","1857","false","1"
"MLTXN-002075","CUST-ML-0062","6389","CARD","Desktop","SA","SA","3","527","9","4101","false","1"
"MLTXN-002076","CUST-ML-0390","576","NETBANKING","Tablet","SG","SG","1","1098","23","1021","false","0"
